date_year,date_month,comment,rate,bookID,like,lable
1398,3,کتاب فوق‌العاده اس . بچه بودم کتاب رو داشتیم با خواهرا و برادرا و بارها خوندم ، دلم خواسته_بود ماهی سیاه کوچولو باشم . برا دخترم هم کتاب رو خریدم .,5.0,503.0,4.0,1.0
1397,10,سلام . من این جمله رو « درد من حصار برکه نیست … درد من زیستن با ماهیانی است که فکر دریا به ذهنشان خطور نکرده_است … ماهی سیاه کوچولو #صمد بهرنگی » توی کتاب ندیدم . میشه بگید صفحه چنده .,4.0,503.0,3.0,1.0
1398,1,خیلی داستان تاثیر گذاری بود,5.0,503.0,9.0,1.0
1398,1,این کتاب و شاز ده کوچولو از بهترین کتابهایی هستن که میتونین به بقیه مخصوصا رده سنی کودک و نوجوان هدیه بدهید . قطعن روی رشد فکرشون اثرات ماندگار و خوبی بر جای می‌گذارد . یک پیشنهاد خوب اینه که امسال به جای دادن پول به عنوان عیدی کتاب به کودکان عیدی بدهیم . من اینکارو کردم و حس خیلی خوبی داشتم .,5.0,503.0,8.0,1.0
1398,1,خیلی خوب بود .,5.0,503.0,1.0,1.0
1397,2,خیلی ادمو جذب میکنه .,5.0,534.0,0.0,1.0
1397,7,بنظرم قبل از خوندن این کتاب میبایست بوف کور از صادق هدایت رو خوند تا بیشتر به مضمون داستان پی ببریم …که من این اشتباه رو داشتم …,5.0,534.0,7.0,1.0
1398,2,( کامنت ادیت شده و دو نظر زیر آن ، مربوط به قبل از ادیت است ) بنظرم داستان جالب و گیرایی بود . شاید با برخی عقاید مطرح‌شده توسط کاراکترها موافق نباشم ( که مهم هم نیس ! ) اما از لحاظ نوع قلم نویسنده : سرشار از مثل و کنایه و اضافات تشبیهی . تا حدی که گاهی توصیفات ، بسیار مطول و حوصله سر بر می‌شد .,4.0,534.0,1.0,1.0
1398,1,خیلی شیرین بود خوندن یک رمان فارسی اصیل,5.0,534.0,2.0,1.0
1397,12,به نظرم ابتدای خیلی جذابی داره و باعث شد شروع کنم بخونمش ولی در ادامه خیلی کشش داده . روح آقای جمال‌زاده شاد,2.0,534.0,3.0,0.0
1397,7,خیلی خوب بود به دوستان توصیه می‌کنم .,5.0,534.0,2.0,1.0
1398,9,آقا تو اپلیکیشن نسخه ios کتابا دانلود نمیشن …,4.0,534.0,0.0,1.0
1398,9,شاید اینجا دارالمجانین به جهان دیگه‌س ، یا یچیزی تو مایه‌های فیلم شاتر آیلند ! هرچی که هست ، ما همه دیوانه‌هایی هستیم با درصد دیوانگی متفاوت !!,5.0,534.0,14.0,1.0
1397,11,ارزش وقت گذاشتن و خوندن را داره .,4.0,534.0,1.0,1.0
1397,2,گیراوجذاب بوددراخرهم که میرسه به مثل معروف ازماست که برماست واقعاادمودرگیرمیکنه,4.0,534.0,3.0,1.0
1397,1,من یه هفته ایی میشه تمومش کردم واقعا لذت بردم,5.0,534.0,1.0,1.0
1397,2,خیلی داستان جالبی بود افرادی مثل جمالزاده صادق هدایت بزرگ علوی و … به نوعی میشه گفت نسل طلایی نویسندگی ایران بودنند البته به نظر من اینطوره,5.0,534.0,2.0,1.0
1397,11,تلخ بود اخرش,5.0,534.0,2.0,1.0
1395,9,ساده و تاثیر گذار,5.0,695.0,0.0,1.0
1395,6,خیلی کتاب خوبیه,5.0,695.0,0.0,1.0
1395,7,کتاب خوبی بود,5.0,695.0,0.0,1.0
1395,6,من پول رو واریز کردم و کسرم شد اما پیج هنگ کرد و سایت رو بالا نیاورد حالا چ کنم ؟!؟,5.0,695.0,0.0,1.0
1395,10,کاش از این کتاب‌ها بیشتر بزارین طاقچه و لطفا رایگانشم بزارین ممنون,4.0,695.0,0.0,1.0
1395,6,کتابی هستش که حاشیه نرفته و به اصل مطلب پرداخته و کلی گویی نکرده … به درد من خورد . اونایی که یه کم تو خودشون مشکل انگیزه و اعتماد به نفس واقعی دارن میتونه کمکشون کنه .,5.0,695.0,0.0,1.0
1395,6,عاای,5.0,695.0,0.0,1.0
1396,6,به جز چن صفحه اخرش بقیه‌اش فوق‌العاده بوود,5.0,695.0,0.0,1.0
1395,6,کتاب خیلی خوبیه,4.0,695.0,0.0,1.0
1395,7,میشه بگید با این کتاب اعتماد به سقفتون درست شده یا ناامید هم شدید ؟؟؟؟,0.0,695.0,0.0,0.0
1396,7,سلام تعداد صفحات نوشته‌شده ۷۹ اما وقتی خرید کردم ۴۲ صفحه هست ؟؟!!!!!!!,2.0,695.0,0.0,0.0
1395,6,بخونمش اول بعد نظر میدم,5.0,695.0,0.0,1.0
1395,7,عالیه☺,0.0,695.0,0.0,0.0
1398,2,مگه میشه کسی دیوان شهریار ودستش بگیره ودیگه حواسش به ساعت رو دیوار هم بمون,5.0,815.0,3.0,1.0
1398,4,عالی بود,5.0,815.0,1.0,1.0
1395,2,ساغول,5.0,815.0,0.0,1.0
1396,9,عالی ، زیبا و دلنشین . روح این شاعر بزرگ شاد و یادش گرامی,5.0,815.0,6.0,1.0
1397,10,عالی,5.0,815.0,0.0,1.0
1397,6,نه . وقتی‌که مطالعه کردم دیدم کامله . اشتباه از من بود ببخشید,5.0,815.0,1.0,1.0
1398,6,شهریار ناگزیر شعر فارسی ست و اگر اشعار فارسی شهریار را در بین اشعار زبان فارسی نداشتیم قطعا چیز مهمی در زبان فارسی کم داشتیم و البته شعرهای ترکی‌اش که غریبانه با دل آدم هم راستا می‌شود و او را به جایی می‌برد که عقل آدمی از تصورش عاجز هست و فقط عشق هست و احساس که سخن می‌گوید …,5.0,815.0,9.0,1.0
1395,11,❤❤❤,5.0,815.0,1.0,1.0
1395,7,شهریار افتخار آذربایجان,5.0,815.0,0.0,1.0
1396,11,زیبا ، لطیف و دلنشین . توصیف بهتری ندارم . سپاس از طاقچه .,5.0,815.0,3.0,1.0
1398,9,SB ۹۸ DHRABBNNZC ۵۰ درصدی,5.0,815.0,3.0,1.0
1398,9,پووف,5.0,815.0,1.0,1.0
1398,5,عالی مگه میشه چیز دیگه هم گفت ، شهریار ❤,5.0,815.0,2.0,1.0
1398,2,باورم نمی‌شد این کتابو رایگان گذاشته_باشید واقعا ازتون ممنونم شما بهترین برنامه مجازی تاریخ ایرانو ساختید ! از صمیم قلب بهتون تبریک میگم❤,5.0,882.0,7.0,1.0
1398,5,عالی,5.0,882.0,1.0,1.0
1398,9,با خوندنش غمگین شدمبیخود نیست نویسنده خودکشی کرده,4.0,882.0,11.0,1.0
1398,5,صادق هدایت یابهتره بگم هدایت صادق : ) بی نظیره ازخوندنش خسته_نمی‌شدم دوست داشتم هرچه جلوتر برم چقد خوب وجذاب فضای داستانو شکل داده_بود وادمو به چالش می‌کشید باعث شده_بود درمورد هرشخصیتی هرچی جلوترمیرفتم فکرکنم که تصویر روی قلمدان همون مادر بود بعدجلوتر نه تصویرهمون لکاته بود بعدجلوتر …هدفش از فلان تصویر چیه یه نماده ؟ … داستانی پیچیده وپررمز وراز یه شاهکار واقعی,5.0,882.0,5.0,1.0
1398,9,کتاب خوبی بود دوسش داشتم,5.0,882.0,1.0,1.0
1398,2,سلام داستان کتاب همراه با تخیل پردازی بسیار خوبی بود و اجازه نمی‌داد که خودتون تخیل کنین و داستان و رمز گشایی کنی و به مقوله‌های اجتماعی و تقدس گرایی نگاه دیگری داشت و خیلی هوشمندانه تفکرات دینی رو نقد می‌کرد با نگاه رئالیستی و از چارچوب‌های زندگی اجتماعی گذر کرده_بود,5.0,882.0,1.0,1.0
1398,4,من تلاش می‌کنم وقتمو برای نوشته‌های یک نویسنده دیوانه و نا امید که تفکر بیفکرانش به خدوکشی میرسه نزارم چرا کتابای بیهوده و بی‌مصرف که به درد سوختن میخوره رو رایگان میکنن,1.0,882.0,14.0,0.0
1398,5,ãliye,5.0,882.0,3.0,1.0
1398,9,خیلی عالیه,5.0,882.0,0.0,1.0
1398,3,معرکه,5.0,882.0,3.0,1.0
1398,2,کتاب رو برای بار اول خوندم و بعد از اتمام کتاب به این نتیجه رسیدم که صادق هدایت جوری نوشته که به نظرم میاد فصل ۱ و فصل ۲ دو قصه جدا از هم هستند و در دو زمان و دو مکان متفاوت اتفاق افتاده‌اند ولی به نظرم کاملا بهم چسبیده‌اند و فصل دوم یه جور فلش بکی هست به گذشته و اینکه ذهن بیمار راوی داستان هستش که اینارو جدا از هم میذاره واین رو از اونجای میگم که شخصیت‌های داستان مثلا زن لکاته و زن اثیری کاملا دارای خصوصیات یکدیگرند و مثال دیگه این داستان عمو و پدر راوی که اینارو به هم وصل میکنه,5.0,882.0,4.0,1.0
1398,2,من نسخه چاپی کتاب روخوندم ، چندین سال پیش ، وخوشحالم که دوباره وسه باره خوندمش وباآگاهی کامل آتیشش زدم ، فقط نویسندگی خوب کافی نیست وقتی پوچ وتهی ازهرچیزی هستی ، ازهرچیزی,1.0,882.0,5.0,0.0
1398,2,نویسنده‌ای که پوچ شد و خودکشی کرد,1.0,882.0,7.0,0.0
1397,6,کم نبودند زنانی که در ۸ سال جنگ تحمیلی در مشقت و سختی با استقامت و صبوری و مردانگی مشکلات را تحمل نمودند … مشکلاتی که در زمان حال کسی طاقت سپری کردن لحظه ایی از آن را ندارد … کاش همان روحیه زنان و مردان گذشته در جامعه کنونی حفظ می‌شد و انقدر حاضر طلب و پر توقع نمی‌شدند !! #طلاق #فساد #خیانت در این کتاب بیشتر از مشکلات و سختی‌های زمان ۸ سال جنگ تحمیلی صحبت شده و از آن دست از کتاب هایی ست که ذهن خواننده را درگیر کرده و خواننده را تشویق به خواندن ادامه‌ی داستان می‌کند طوری که خواننده نمی‌خواهد لحظه ایی کتاب را زمین بگذارد .. بسیار کتاب ارزشمندی ست . شدیدا پیشنهاد مطالعه,5.0,914.0,13.0,1.0
1398,7,من نسخه چاپی کتاب رو خوندم . بیان نویسنده روان است خیلی کتاب خوبیه در لحظه‌لحظه با قدم میتونی ارتباط بگیری به خصوص لحظات آخر شهادت همسرش . به همه توصیه می‌کنم بخونن این کتاب رو,5.0,914.0,7.0,1.0
1398,4,چقد غم داشت معصومیت این زن پنج بچه‌ی پشت سر هم و شوهری که هیچ وقت نبود من حاضر نبودم اینجوری زندگی کنم صمد که کلا نمی‌خواست باشه مال این دنیا نبود یک : چرا زن گرفت ؟ قدم رو ازون زندگی ناز و نعمت به همچین زجری وا داشت دو : صمد که دایم می‌رفت و ارزوی شهادت داشت ؟ چرا پنج بچه ؟ واقعا ستم کرد !! پنج بچه رو بی‌پدر بزرگ کردن,1.0,914.0,11.0,0.0
